collection_name,link,account_name,post_text,rph_link,rph_user,rph_delta,content_leaning,content_extremity,publisher_leaning,publisher_extremity,content_side,publisher_side,discrepancy_level,toxicity,reaction_score,consensus_index,likeCount,loveCount,wowCount,hahaCount,sadCount,angryCount,thankfulCount,careCount,totalReactions,subscriberCount,positive_reactions,negative_reactions,four_reactions,rs_n_contrib,rs_n_self_contrib,share_negative,share_negative_all,reaction_composition,all_positive,all_negative,has_negative,log_total_reactions,log_four_reactions,author_posts_history,author_links_history,author_bp_links,log_author_links,log_author_posts,author_posts_sample,author_links_sample,Economy,Education,Health,Security,Culture,Religion,Disinformation,Election,Politics,Corruption
collection_0001,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/10/haddad-chama-bolsonaro-para-debate-e-diz-que-vai-ate-enfermaria-se-precisar.htm?utm_source=twitterutm_medium=social-mediautm_campaign=noticias,UOL Notícias,Os médicos de Bolsonaro recomendaram que ele não participe de debates neste momento da campanha #UOLnasUrnas #InformacaocontraoAchismo,-0.432150076005192,-0.029448054494854135,0.40270202151033785,-0.432150076005192,0.432150076005192,-0.029448054494854135,0.029448054494854135,Left,Center,High,0.022846194,0.9789822185849267,0.9392331166246517,6045,1263,68,3294,26,203,0,0,10899,6546363,7308,229,7537,54,1,0.03038344168767414,0.021011101935957427,Mixed,false,false,true,9.296426320889312,8.92757950384347,358,288,288,5.662960480135946,5.8805329864007,252,248,0.2894440293312073,0.21490037441253662,0.5715004801750183,0.38270989060401917,0.2601832449436188,0.11022450774908066,0.3752826750278473,0.6594292521476746,0.535545289516449,0.31796789169311523
collection_2181,https://noticias.uol.com.br/eleicoes/ultimas,UOL Notícias,Seu voto tem consequências. Não tome decisões baseadas no Achismo. UOL Eleições. Informação contra o Achismo! #InformacaocontraoAchismo #UOLnasUrnas https://goo.gl/w2EEi3,0.200896860986547,-0.029448054494854135,0.23034491548140112,0.200896860986547,0.200896860986547,-0.029448054494854135,0.029448054494854135,Center,Center,Low,0.023317585,0.9194985153414714,0.9858032106585126,8664,428,36,1589,10,55,0,0,10782,6542853,9092,65,9157,4,2,0.007098394670743693,0.006028566128733074,Mixed,false,false,true,9.285633356011614,9.122273893107732,358,288,288,5.662960480135946,5.8805329864007,252,248,0.7700197696685791,0.07468727976083755,0.16317622363567352,0.7683528065681458,0.1794469803571701,0.009949353523552418,0.7102277278900146,0.007651474792510271,0.9754613041877747,0.942049503326416
collection_0942,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/22/bolsonaro-filho-declaracoes-fechar-stf.htm?utm_source=twitterutm_medium=social-mediautm_campaign=noticias,UOL Notícias,"""Ele errou. É jovem. Se tiver algo para pagar, que pague. Não é porque é meu filho que vai ficar isento"", declarou o candidato ao Palácio do Planalto sobre o filho, de 34 anos #UOLnasUrnas #InformacaocontraoAchismo",0.172659049170339,-0.029448054494854135,0.20210710366519313,0.172659049170339,0.172659049170339,-0.029448054494854135,0.029448054494854135,Center,Center,Low,0.018849092,0.9765454545454545,0.9387052341597796,7761,684,63,1946,22,245,0,0,10721,6543799,8445,267,8712,6,1,0.030647382920110194,0.02490439324689861,Mixed,false,false,true,9.27995971385624,9.072456664612796,358,288,288,5.662960480135946,5.8805329864007,252,248,0.06605184078216553,0.05859357491135597,0.05581892654299736,0.2595467269420624,0.1050504669547081,0.06297057121992111,0.3112872242927551,0.23081478476524353,0.3795613944530487,0.33314573764801025
collection_1352,https://bbc.com/portuguese/brasil-46013949?ocid=socialflow_twitter,BBC News Brasil,"Ao mostrar o livro Memórias da Segunda Guerra, Bolsonaro falou: ""O que eu mais quero é seguir ensinamentos de Deus ao lado da Constituição brasileira, inspirando-me em grandes líderes, com boa assessoria, técnica e profissional ao seu lado, isenta de indicações políticas de praxe.""",0.321093299463468,0.40886698462562815,0.08777368516216016,0.321093299463468,0.321093299463468,0.40886698462562815,0.40886698462562815,Right,Right,Very Low,0.000040250667,0.9948398193936788,0.981415579280348,9206,816,52,540,42,52,0,0,10708,3607416,10022,94,10116,4,4,0.009292210359826018,0.008778483376914456,Mixed,false,false,true,9.278746404640243,9.221873607789856,83,29,29,3.367295829986474,4.418840607796598,82,29,0.05939153581857681,0.08098870515823364,0.03646798059344292,0.04706183075904846,0.10923703759908676,0.03308229520916939,0.010312559083104134,0.15802478790283203,0.31600362062454224,0.029146142303943634
collection_0857,https://www1.folha.uol.com.br/poder/2018/10/servidora-publica-e-espancada-em-pe-apos-criticar-bolsonaro.shtml,UOL,Vítima se reunirá com a secretária da Mulher do Governo de Pernambuco para cobrar investigação,-0.762744282518608,-0.01343489389216239,0.7493093886264457,-0.762744282518608,0.762744282518608,-0.01343489389216239,0.01343489389216239,Left,Center,Very High,0.0008639167,0.537758346581876,0.03705254343730375,4929,25,194,934,3044,1556,0,0,10682,8070828,4954,4600,9554,37,1,0.4814737282813481,0.4306309679835237,Mixed,false,false,true,9.276315360899716,9.164715193949908,341,263,263,5.572154032177765,5.831882477283517,258,232,0.05532629415392876,0.06397087872028351,0.15746881067752838,0.06448207795619965,0.09062764793634415,0.01567823812365532,0.16657865047454834,0.09685070812702179,0.5620099306106567,0.10744728893041611
collection_2014,https://brasil.elpais.com/brasil/2018/10/25/politica/1540421807_567942.html?id_externo_rsoc=tw_br_cm,EL PAÍS Brasil,Um dos números mantidos pela 'Folha' recebeu mais de 220.000 mensagens de 50.000 contatos no WhatsApp. A jornalista Patricia Campos Mello teve seu aplicativo hackeado e usado para disparar mensagens favoráveis a Bolsonaro.,-0.75253682487725,-0.8181817225501776,0.06564489767292758,-0.75253682487725,0.75253682487725,-0.8181817225501776,0.8181817225501776,Left,Left,Very Low,0.05898502,0.7180281690140845,0.18032464338416135,5987,12,192,268,2369,1797,0,0,10625,1188279,5999,4166,10165,37,1,0.40983767830791934,0.3920941176470588,Mixed,false,false,true,9.270964993792617,9.226705726062447,9,9,9,2.1972245773362196,2.1972245773362196,6,6,0.041738178580999374,0.06637464463710785,0.06343276798725128,0.00820588506758213,0.0689651295542717,0.05943790823221207,0.43036773800849915,0.3037905693054199,0.19185508787631989,0.3503519594669342
collection_0045,https://lula.com.br/empresarios-e-apoiadores-de-bolsonaro-ameacam-jornalistas-do-estadao-e-da-folha/,Lula,Bolsonaro sequer foi eleito e já ameaça a liberdade de imprensa no país.,-0.796624711146051,-0.8824531238068428,0.08582841266079178,-0.796624711146051,0.796624711146051,-0.8824531238068428,0.8824531238068428,Left,Left,Very Low,0.05280026,0.7930082796688133,0.5455352738036507,7803,29,193,281,912,1391,0,0,10609,5605902,7832,2303,10135,6,1,0.22723236309817466,0.21707983787350363,Mixed,false,false,true,9.269457976459272,9.2237500588861,37,26,26,3.258096538021482,3.6109179126442243,15,15,0.05056241899728775,0.11041854321956635,0.12299613654613495,0.02492327056825161,0.08120439201593399,0.05492406338453293,0.2608847916126251,0.1270662546157837,0.33492323756217957,0.30123040080070496
collection_1194,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/10/02/eleitor-de-bolsonaro-fica-mais-fiel-na-reta-final-da-eleicao-diz-ibope.htm?utm_source=twitterutm_medium=social-mediautm_campaign=noticias,UOL,#UOLnasUrnas #InformaçãoContraOAchismo,0.464820909231021,-0.01343489389216239,0.4782558031231834,0.464820909231021,0.464820909231021,-0.01343489389216239,0.01343489389216239,Right,Center,High,0.018723432,0.9999240352476451,0.9671421544515494,8519,1479,28,364,33,134,0,0,10557,8070675,9998,167,10165,37,1,0.016428922774225283,0.01581888794165009,Mixed,false,false,true,9.264544425989694,9.226705726062447,341,263,263,5.572154032177765,5.831882477283517,258,232,0.37364548444747925,0.35588130354881287,0.4111107885837555,0.6364445090293884,0.3946431279182434,0.2954760789871216,0.29335084557533264,0.7797264456748962,0.5907133221626282,0.29825156927108765
collection_0649,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/10/26/ciro-gomes-vai-gravar-video-de-apoio-a-haddad-diz-presidente-do-pdt.htm,UOL Notícias,"""Ele (Ciro) já declarou (voto no Haddad), vai reforçar isso. Eu estou indo para o Ceará para conversar com o Ciro para saber como vamos fazer, mas que a gente vai fazer, vai"" #UOLnasUrnas #InformacaocontraoAchismo",-0.432303890779319,-0.029448054494854135,0.40285583628446486,-0.432303890779319,0.432303890779319,-0.029448054494854135,0.029448054494854135,Left,Center,High,0.030859824,0.9796014067995311,0.9478980322003577,7360,1351,38,1554,18,215,0,0,10536,6546057,8711,233,8944,13,1,0.02605098389982111,0.022114654517843585,Mixed,false,false,true,9.262553243423117,9.09873819539488,358,288,288,5.662960480135946,5.8805329864007,252,248,0.428744375705719,0.4379233419895172,0.48436427116394043,0.46761274337768555,0.47356531023979187,0.4073246717453003,0.16551943123340607,0.5806970000267029,0.5475387573242188,0.17886511981487274
collection_1142,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/04/propostas-de-bolsonaro-favorecem-investimentos-de-empresa-de-paulo-guedes.htm?utm_source=twitterutm_medium=social-mediautm_campaign=noticias,Time Ciro Gomes,"Mas fica de boa, pelo menos seu filho vai ficar livre do kit gay que nunca existiu e do comunismo que acabou em 89. Vai dar certo, acredite.",-0.402982048464824,-0.5615193869027448,0.15853733843792084,-0.402982048464824,0.402982048464824,-0.5615193869027448,0.5615193869027448,Left,Left,Very Low,0.30136615,0.8138165007642695,0.7984172345570455,8127,54,105,1288,207,710,0,0,10491,887558,8181,917,9098,168,2,0.10079138272147725,0.08740825469450005,Mixed,false,false,true,9.258273025731485,9.115809888129949,40,35,35,3.5553480614894135,3.6888794541139363,30,27,0.18871591985225677,0.1160065159201622,0.06521298736333847,0.08030932396650314,0.06319978833198547,0.0408504344522953,0.12896016240119934,0.11901720613241196,0.10652129352092743,0.12791815400123596
collection_1810,"https://terra.com.br/noticias/eleicoes/pt-tira-nome-de-lula-e-cor-vermelha-em-nova-marca-de-campanha,8b990ee85ded8ad2012db9829a7436f1c7vnexda.html",Terra,"Nas redes, já começam a aparecer imagens apenas com o nome de Haddad e Manuela D'Ávila",-0.57030303030303,-0.1734765747545401,0.3968264555484899,-0.57030303030303,0.57030303030303,-0.1734765747545401,0.1734765747545401,Left,Center,High,0.0015550501,0.8176470588235294,0.8894529046813311,4365,660,57,5046,16,278,0,0,10422,4784298,5025,294,5319,19,1,0.05527354765933446,0.028209556706966035,Mixed,false,false,true,9.25167423546916,8.579040594742317,197,197,197,5.2832037287379885,5.2832037287379885,93,93,0.2621801793575287,0.29072076082229614,0.27083462476730347,0.5697477459907532,0.5091245770454407,0.1509883552789688,0.4863545298576355,0.872178852558136,0.900579571723938,0.41175827383995056
collection_0360,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/17/haddad-moro-lava-jato-lula-entrevista-sbt.htm?utm_source=twitterutm_medium=social-mediautm_campaign=noticias,UOL,"A declaração de Haddad foi dada nesta noite, em entrevista ao vivo ao SBT. Questionado pelo jornalista Carlos Nascimento se, na opinião do candidato, Moro ajudou o Brasil com a Lava Jato ou perseguiu o PT e Lula, o ex-prefeito de São Paulo afirmou: ""Acho que, em geral, ele ajudou"" #UOLnasUrnas #InformacaocontraoAchismo",0.0451884322297857,-0.01343489389216239,0.05862332612194809,0.0451884322297857,0.0451884322297857,-0.01343489389216239,0.01343489389216239,Center,Center,Very Low,0.018974753,0.8978521478521478,0.7612068965517241,3951,135,72,5682,15,539,0,0,10394,8073387,4086,554,4640,26,2,0.11939655172413793,0.05329998075812969,Mixed,false,false,true,9.248983995568388,8.442469645220301,341,263,263,5.572154032177765,5.831882477283517,258,232,0.23456692695617676,0.1493155062198639,0.1886276751756668,0.28484708070755005,0.25198814272880554,0.24284587800502777,0.3484104871749878,0.4111157953739166,0.3557067811489105,0.42799657583236694
collection_0235,https://midianinja.org/news/a-amazonia-nao-e-nossa-bolsonaro-promete-entregar-a-maior-floresta-tropical-do-mundo/,Mídia NINJA,Mais de 130 geógrafos do Pará afirmam que Bolsonaro é um risco para a Amazônia. Leia mais. #EleNão,-0.699615998857379,-0.8789407086780769,0.17932470982069793,-0.699615998857379,0.699615998857379,-0.8789407086780769,0.8789407086780769,Left,Left,Low,0.1537979,0.6248730567924381,0.3910570700137282,7060,33,68,97,1825,1280,0,0,10363,2588531,7093,3105,10198,31,2,0.30447146499313593,0.2996236611019975,Mixed,false,false,true,9.245997049184217,9.2299469016151,41,39,39,3.6635616461296463,3.713572066704308,30,28,0.255863755941391,0.15590360760688782,0.17013758420944214,0.19619205594062805,0.21366576850414276,0.1482027769088745,0.15480875968933105,0.5130764245986938,0.399617463350296,0.3029925227165222
collection_0481,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/10/14/plano-educacional-de-bolsonaro-une-criacao-de-creche-e-ensino-religioso.htm?utm_source=twitterutm_medium=social-mediautm_campaign=noticias,Quebrando o Tabu,"Professores, nova regra pra vocês: dar opinião política durante aula não pode mas enfiar religião goela a baixo dos alunos tá liberado pode sim! Ah... e feliz dia dos professores! :) E ainda tem coragem de dizer que ""tem que acabar com a doutrinação nas escolas"".",0.155869177895565,-0.614754066867106,0.770623244762671,0.155869177895565,0.155869177895565,-0.614754066867106,0.614754066867106,Center,Left,Very High,0.15600902,0.655099122773119,0.004457652303120356,4983,87,66,183,1761,3264,0,0,10344,11977634,5070,5025,10095,64,2,0.49777117384843983,0.48578886310904873,Mixed,false,false,true,9.244161920451694,9.219795530746937,25,24,24,3.1780538303479458,3.2188758248682006,17,16,0.1321343332529068,0.2410610169172287,0.016435768455266953,0.030821753665804863,0.03542063385248184,0.16889673471450806,0.10629750788211823,0.05021505802869797,0.30910006165504456,0.11394330859184265
collection_2196,https://oglobo.globo.com/brasil/quase-vice-de-bolsonaromagno-malta-derrotado-no-es-23137294?utm_source=twitterutm_medium=social,Burguesia fede,Glória a Deuxxx,0.233603238866397,-0.7623761545926886,0.9959793934590856,0.233603238866397,0.233603238866397,-0.7623761545926886,0.7623761545926886,Center,Left,Very High,0.006502937,0.933663638865951,0.9930923892932034,6091,1988,16,2221,11,17,0,0,10344,1029148,8079,28,8107,6,1,0.003453805353398298,0.0027068832173240526,Mixed,false,false,true,9.244161920451694,9.000483164987708,11,11,11,2.3978952727983707,2.3978952727983707,8,8,0.08436547219753265,0.1437540352344513,0.0671071857213974,0.10397771745920181,0.10247637331485748,0.317243367433548,0.17757898569107056,0.9012466669082642,0.8241409063339233,0.33404529094696045
collection_1489,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/26/manuela-acusa-bolsonaro-de-distorcer-fala-e-pede-direito-de-resposta.htm?utm_medium=social-mediautm_content=geralutm_source=twitter,UOL,"Para a defesa, Bolsonaro usou o trecho de ""forma maliciosa e com evidente intenção de manipular o verdadeiro teor da fala"" da candidata a vice #UOLnasUrnas #InformacaocontraoAchismo",-0.708912004498173,-0.01343489389216239,0.6954771106060107,-0.708912004498173,0.708912004498173,-0.01343489389216239,0.01343489389216239,Left,Center,Very High,0.04834723,0.9726265479035412,0.9388118107435076,4963,487,32,4581,20,152,0,0,10235,8070675,5450,172,5622,3,2,0.030594094628246176,0.016805080605764532,Mixed,false,false,true,9.23356849809539,8.634442751466477,341,263,263,5.572154032177765,5.831882477283517,258,232,0.49446359276771545,0.7698048949241638,0.6501015424728394,0.8451248407363892,0.9637831449508667,0.9889490604400635,0.988338828086853,0.9859610795974731,0.9900622367858887,0.895433783531189
collection_1379,https://catracalivre.com.br/cidadania/aluna-e-estuprada-em-universidade-por-ser-contra-bolsonaro/,Catraca Livre,Centro Acadêmico da Universidade do Paraná divulgou nota de repúdio,-0.621040508169315,-0.7025685221487487,0.08152801397943366,-0.621040508169315,0.621040508169315,-0.7025685221487487,0.7025685221487487,Left,Left,Very Low,0.028385026,0.33076499724821135,0.5284719377304383,2295,7,257,197,4266,3196,0,0,10218,9943062,2302,7462,9764,29,3,0.7642359688652192,0.7302798982188295,Mixed,false,false,true,9.231906149890744,9.186457431512851,105,53,53,3.970291913552122,4.653960350157523,95,44,0.0009998526657000184,0.2906932234764099,0.01225404255092144,0.008572611957788467,0.014470485970377922,0.0007041035569272935,0.5955320000648499,0.037329647690057755,0.5695707201957703,0.01004292443394661
collection_1637,https://apublica.org/2018/10/apoiadores-de-bolsonaro-realizaram-pelo-menos-50-ataques-em-todo-o-pais/,Lula,Civilização ou barbárie. A nossa luta é pela democracia.,-0.62477129702348,-0.8824531238068428,0.2576818267833628,-0.62477129702348,0.62477129702348,-0.8824531238068428,0.8824531238068428,Left,Left,Low,0.03545588,0.5491721854304635,0.4496155402670983,7079,85,64,229,1946,774,0,0,10177,5608835,7164,2720,9884,68,1,0.2751922298664508,0.26726933280927584,Mixed,false,false,true,9.227885551191932,9.1986725671085,37,26,26,3.258096538021482,3.6109179126442243,15,15,0.033460017293691635,0.10713538527488708,0.1587727814912796,0.1291496306657791,0.11892952769994736,0.05862975865602493,0.29089346528053284,0.2087159901857376,0.2516113519668579,0.17439886927604675
collection_0104,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/20/candidato-bolsonaro-temer-cargos-planalto.htm,Lula,Sem surpresas.,-0.608335734205633,-0.8824531238068428,0.2741173896012098,-0.608335734205633,0.608335734205633,-0.8824531238068428,0.8824531238068428,Left,Left,Low,0.0026074578,0.8362284142427793,0.7238149628783552,7496,50,155,1241,149,1060,0,0,10151,5605902,7546,1209,8755,47,1,0.13809251856082239,0.11910156634814303,Mixed,false,false,true,9.225327501784431,9.077380244719953,37,26,26,3.258096538021482,3.6109179126442243,15,15,0.08686213940382004,0.005907305981963873,0.006710411980748177,0.024583518505096436,0.00033374622580595315,0.00020700790628325194,0.038225870579481125,0.08480921387672424,0.12426348030567169,0.027898987755179405
collection_0500,https://oglobo.globo.com/fato-ou-fake/e-fake-que-chico-xavier-previu-chegada-do-candidato-jair-bolsonaro-psl-presidencia-23119894?utm_source=twitterutm_medium=social,O Globo,"Texto diz que ""vai aparecer um homem franco, sincero e leal que (...) dará uma nova dimensão e personalidade nos destinos do Brasil, corrigindo injustiças e fazendo voltar a confiança e esperança no futuro do Brasil"". Mas não se refere a Bolsonaro... https://glo.bo/2QlChJ8 #JornalOGlobo",-0.388207379593397,-0.5357142617984696,0.14750688220507258,-0.388207379593397,0.388207379593397,-0.5357142617984696,0.5357142617984696,Left,Left,Very Low,0.034984488,0.8881295874462162,0.76171875,3949,110,66,5427,81,468,0,0,10101,5623411,4059,549,4608,7,1,0.119140625,0.05435105435105435,Mixed,false,false,true,9.220389707829185,8.435549202375727,30,30,30,3.4011973816621555,3.4011973816621555,16,16,0.09205558151006699,0.022323504090309143,0.06724347919225693,0.03244348615407944,0.029479801654815674,0.0822448655962944,0.007366435136646032,0.0537681058049202,0.060668982565402985,0.020697977393865585
collection_0450,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/02/da-pra-gente-levar-no-1-turno-diz-bolsonaro-apos-pesquisas.htm?utm_source=twitterutm_medium=social-mediautm_campaign=noticias,UOL Notícias,Presidenciável do PSL falou para seus seguidores nas redes sociais nesta terça-feira (2) que é possível ganhar a eleição já no próximo domingo (7) #UOLnasUrnas #InformacaocontraoAchismo,0.289597964327914,-0.029448054494854135,0.3190460188227682,0.289597964327914,0.289597964327914,-0.029448054494854135,0.029448054494854135,Center,Center,High,0.0037069882,0.9866141732283464,0.9444444444444444,7043,1637,21,1134,22,226,0,0,10083,6546219,8680,248,8928,8,1,0.027777777777777776,0.024595854408410195,Mixed,false,false,true,9.218606116393214,9.096947684621092,358,288,288,5.662960480135946,5.8805329864007,252,248,0.020593028515577316,0.0006738386582583189,0.0011035301722586155,0.0041862125508487225,0.0004688247572630644,0.00033220817567780614,0.0006216588662937284,0.008372721262276173,0.005786383058875799,0.004626121837645769
collection_2039,https://noticias.r7.com/brasil/mesmo-de-ferias-moro-agiu-para-manter-prisao-de-lula-08072018,Portal R7,"De acordo com a assessoria da Justiça Federal do Paraná, por ser citado como autoridade coautora, Moro entendeu ser possível despachar no processo",-0.540654205607477,-0.999999,0.45934479439252296,-0.540654205607477,0.540654205607477,-0.999999,0.999999,Left,Left,High,0.0019555932,0.8616279069767442,0.8215847828298241,7056,1898,29,203,19,858,0,0,10063,13562374,8954,877,9831,8,1,0.08920760858508799,0.08715094902116664,Mixed,false,false,true,9.216620609933333,9.193295937366925,1,1,1,0.0,0.0,1,1,0.02197689190506935,0.01218491606414318,0.015436829999089241,0.021302195265889168,0.026637177914381027,0.016928978264331818,0.022596508264541626,0.01565489172935486,0.028818223625421524,0.031020894646644592
collection_0289,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/19/pdt-partido-ciro-bolsonaro-investigacao-tse-anulacao-eleicao.htm?utm_source=twitterutm_medium=social-mediautm_campaign=noticias,UOL,O PDT acusa a campanha de Bolsonaro (PSL) de disseminar notícias falsas com o objetivo de prejudicar os adversários #UOLnasUrnas #InformacaocontraoAchismo,-0.379152465790888,-0.01343489389216239,0.3657175718987256,-0.379152465790888,0.379152465790888,-0.01343489389216239,0.01343489389216239,Left,Center,High,0.044141594,0.9685114503816794,0.9508413064995052,5038,875,36,3955,9,140,0,0,10053,8073387,5913,149,6062,13,1,0.024579346750247442,0.014821446334427535,Mixed,false,false,true,9.215626376405421,8.709795057617749,341,263,263,5.572154032177765,5.831882477283517,258,232,0.3307088315486908,0.09022463858127594,0.10604904592037201,0.1511690616607666,0.19476185739040375,0.06937215477228165,0.5810167789459229,0.6733282208442688,0.42613378167152405,0.5249243974685669
collection_0586,"https://terra.com.br/noticias/brasil/bolsonaro-diz-nao-enviara-nada-ao-congresso-sem-conversa-previa-quer-tipificar-atos-do-mst-como-terrorismo,c68a6e0255ef8d546c6c60fefc957f17yshn9sqf.html?we",Terra,Candidato pelo PSL citou uma das primeiras medidas se eleito e garantiu debate antes de envio de propostas ao Congresso Nacional.,0.247664227655493,-0.1734765747545401,0.4211408024100331,0.247664227655493,0.247664227655493,-0.1734765747545401,0.1734765747545401,Center,Center,High,0.000023806797,0.9983383833447366,0.8731657260133402,6917,2210,57,249,81,537,0,0,10051,4784648,9127,618,9745,31,1,0.06341713699332992,0.061486419261765,Mixed,false,false,true,9.21542741102474,9.184509611941662,197,197,197,5.2832037287379885,5.2832037287379885,93,93,0.422821581363678,0.30536210536956787,0.30095016956329346,0.6531304717063904,0.14210796356201172,0.15210159122943878,0.4409172236919403,0.7473686337471008,0.7851045727729797,0.19942505657672882
collection_0527,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/16/kkk-bolsonaro-x-haddad.htm?utm_source=twitterutm_medium=social-mediautm_campaign=noticias,UOL Notícias,"Um dos nomes mais conhecidos do grupo racista, David Duke comentou a situação da política brasileira em um programa de rádio, conforme noticiou a BBC. ""Ele [Bolsonaro] soa como nós. E também é um candidato muito forte. É um nacionalista"" #UOLnasUrnas #InformacaocontraoAchismo",-0.226208913896253,-0.029448054494854135,0.19676085940139887,-0.226208913896253,0.226208913896253,-0.029448054494854135,0.029448054494854135,Center,Center,Low,0.037577134,0.7916102841677943,0.39704301075268816,5120,77,224,2370,1757,486,0,0,10034,6546057,5197,2243,7440,14,1,0.3014784946236559,0.22353996412198526,Mixed,false,false,true,9.213734605044198,8.914626127827137,358,288,288,5.662960480135946,5.8805329864007,252,248,0.036133650690317154,0.0029336484149098396,0.00385651015676558,0.002352993469685316,0.0066756936721503735,0.004325428511947393,0.08939573168754578,0.04909094050526619,0.04601971060037613,0.49913114309310913
collection_2238,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/08/se-liberado-viajarei-ao-nordeste-diz-bolsonaro-em-entrevista-na-tv.htm?utm_source=twitterutm_medium=social-mediautm_campaign=noticias,UOL,Região é fundamental para Bolsonaro no duelo contra o petista Fernando Haddad #UOLnasUrnas #InformacaocontraoAchismo,0.3,-0.01343489389216239,0.3134348938921624,0.3,0.3,-0.01343489389216239,0.01343489389216239,Right,Center,High,0.0466155,0.9839706892603618,0.9551259100131281,6996,1195,31,1609,6,182,0,0,10019,8069712,8191,188,8379,5,1,0.022437044993435972,0.018764347739295337,Mixed,false,false,true,9.212238569259263,9.033483854613287,341,263,263,5.572154032177765,5.831882477283517,258,232,0.1628887802362442,0.10549279302358627,0.11297953128814697,0.16532672941684723,0.10385344922542572,0.12865659594535828,0.2658674716949463,0.1774240881204605,0.19550777971744537,0.23035119473934174
collection_0695,https://catracalivre.com.br/cidadania/guilherme-de-padua-sai-em-defesa-de-jair-bolsonaro/,Catraca Livre,"O ex-ator está impressionado com os ""radicais"" que estão preocupados com a segurança de negros e gays.",-0.734669267170155,-0.7025685221487487,0.03210074502140636,-0.734669267170155,0.734669267170155,-0.7025685221487487,0.7025685221487487,Left,Left,Very Low,0.028502874,0.614938080495356,0.11800610376398779,3444,24,184,1952,475,3921,0,0,10000,9953301,3468,4396,7864,8,1,0.559003051881994,0.4396,Mixed,false,false,true,9.210340371976184,8.970050661827003,105,53,53,3.970291913552122,4.653960350157523,95,44,0.0024454838130623102,0.00168136996217072,0.002111505251377821,0.0017824693350121379,0.0016635615611448884,0.0022289699409157038,0.00249558431096375,0.0015601629856973886,0.0017489909660071135,0.0030702902004122734
collection_1126,https://cartacapital.com.br/politica/bolsonaro-ameaca-201cvamos-varrer-do-mapa-esses-bandidos-vermelhos201d,Mídia NINJA,"Em vídeo exibido em um telão na Avenida Paulista durante ato a favor de sua candidatura, Jair Bolsonaro voltou a usar termos bélicos contra os opositores. O candidato do PSL prometeu “uma limpeza nunca vista na história desse País” e criticou a “imprensa vendida”. Via Carta Capital",-0.79666998135048,-0.8789407086780769,0.08227072732759699,-0.79666998135048,0.79666998135048,-0.8789407086780769,0.8789407086780769,Left,Left,Very Low,0.050326355,0.5356566327984047,0.07855582145458329,4203,225,189,200,1888,3295,0,0,10000,2587730,4428,5183,9611,26,1,0.5392779107272917,0.5183,Mixed,false,false,true,9.210340371976184,9.170663554823284,41,39,39,3.6635616461296463,3.713572066704308,30,28,0.16091389954090118,0.0013347555650398135,0.001109069911763072,0.002307343063876033,0.003666129894554615,0.004392419476062059,0.9864020943641663,0.40333303809165955,0.961998462677002,0.9889794588088989
collection_0104,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/20/candidato-bolsonaro-temer-cargos-planalto.htm,Fernando Haddad,Bolsonaro não surpreende. Já aprovou todas as pautas da agenda Temer e agora oferece uma extensão muito pior do que o governo atual.,-0.608335734205633,-0.8965516891898878,0.2882159549842548,-0.608335734205633,0.608335734205633,-0.8965516891898878,0.8965516891898878,Left,Left,Low,0.11223003,0.8524760176302826,0.6530051642676629,7428,94,131,768,295,1284,0,0,10000,1872786,7522,1579,9101,47,1,0.17349741786616854,0.1579,Mixed,false,false,true,9.210340371976184,9.116139576577355,26,14,14,2.6390573296152584,3.258096538021482,10,10,0.08686213940382004,0.005907305981963873,0.006710411980748177,0.024583518505096436,0.00033374622580595315,0.00020700790628325194,0.038225870579481125,0.08480921387672424,0.12426348030567169,0.027898987755179405
collection_1527,https://catracalivre.com.br/cidadania/aos-gritos-de-bolsonaro-travesti-e-assassinada-no-centro-de-sp/,Catraca Livre,"Testemunhas relataram que os agressores gritavam ""Bolsonaro, ele sim""",-0.177109892926034,-0.7025685221487487,0.5254586292227147,-0.177109892926034,0.177109892926034,-0.7025685221487487,0.7025685221487487,Center,Left,Very High,0.008482091,0.372849713295106,0.5506152414434908,2166,7,131,198,5976,1522,0,0,10000,9942884,2173,7498,9671,13,3,0.7753076207217454,0.7498,Mixed,false,false,true,9.210340371976184,9.176886995716963,105,53,53,3.970291913552122,4.653960350157523,95,44,0.04041743651032448,0.04200517386198044,0.26389798521995544,0.24780645966529846,0.09296408295631409,0.037012435495853424,0.3723036050796509,0.15374593436717987,0.5898771286010742,0.33975523710250854
